nct_id,entity_source_text,concept_id,concept_name,domain,start_index,end_index,temporal_source_text,days,numeric_source_text,numeric_att_min,numeric_att_max,is_exclusion
NCT04371393,impairment of oxygenation,4173351,Apneic oxygenation,Condition,650,675,,0,,-99999,99999,0
NCT04371393,PEEP,3022875,Positive end expiratory pressure setting Ventilator,Measurement,939,943,,0,hypersensitivity to bovine proteins,-99999,99999,0
NCT04371393,ratio of arterial oxygen tension to fraction of inspired oxygen (PaO2/FiO2),4233883,Ratio of arterial oxygen tension to inspired oxygen fraction,Measurement,711,786,,0,,-99999,99999,0
NCT04371393,hypersensitivity to porcine,37397180,Allergy to animal protein,Condition,1748,1786,,0,,-99999,99999,1
NCT04371393,hypersensitivity to bovine proteins,37397180,Allergy to animal protein,Condition,1748,1805,,0,,-99999,99999,1
NCT04371393,HIV infection,439727,Human immunodeficiency virus infection,Condition,1598,1611,,0,,-99999,99999,1
NCT04371393,lactating,4270616,Lactation,Condition,1435,1444,,0,,-99999,99999,1
NCT04371393,ALT,4146380,Alanine aminotransferase measurement,Measurement,1718,1721,,0,"not fully explained by pleural effusions, lobar collapse, lung collapse, or pulmonary nodules",-99999,99999,1
NCT04371393,AST),4263457,Aspartate aminotransferase measurement,Measurement,1725,1729,,0,"not fully explained by pleural effusions, lobar collapse, lung collapse, or pulmonary nodules",-99999,99999,1
NCT04371393,Creatinine clearance,4042762,Measurement of renal clearance of creatinine,Measurement,1668,1688,,0,,-99999,99999,1
NCT04371393,extracorporeal membrane oxygenation (ECMO),4052536,Extracorporeal membrane oxygenation,Procedure,1315,1357,Currently,10000,,-99999,99999,1
NCT04371393,high frequency oscillatory ventilation (HFOV),4074666,High frequency oscillatory ventilation,Procedure,1361,1406,Currently,10000,,-99999,99999,1
NCT04371393,supplemental oxygen,4239130,Oxygen therapy,Procedure,1864,1883,,0,,-99999,99999,1
NCT04371393,coronavirus disease COVID-19,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,50,78,,0,,-99999,99999,0
NCT04371432,Weight,3025315,Body weight,Measurement,297,303,,0,greater than or equal to 10 kg,10,99999,0
NCT04371432,test for SARS-CoV-2 virus infection,37310255,Detection of 2019 novel coronavirus using polymerase chain reaction technique,Measurement,260,295,,0,Positive,-99999,99999,0
NCT04371640,nasal cannula oxygen,4155151,Oxygen administration by nasal cannula,Procedure,259,279,at the time of consent,10000,>4 liters,4,99999,1
NCT04371640,Alanine transaminase (ALT),4146380,Alanine aminotransferase measurement,Measurement,438,464,at the time of consent,10000,>3 times the upper limit of normal,-99999,3,1
NCT04371640,Creatinine clearance,4042762,Measurement of renal clearance of creatinine,Measurement,501,521,at the time of consent,10000,<30mL/min,-99999,30,1
NCT04371640,Hypersensitivity to sirolimus,9999,Allergy to study medication,Condition,316,345,at the time of consent,10000,,-99999,99999,1
NCT04371640,fracture,75053,Fracture of bone,Condition,1091,1099,,0,,-99999,99999,1
NCT04371640,immunosuppression,4242843,Immunosuppression,Condition,681,698,,0,,-99999,99999,1
NCT04371640,immunosuppression,4242843,Immunosuppression,Condition,576,593,,0,,-99999,99999,1
NCT04371640,soft tissue wound,4324323,Penetrating wound of soft tissue,Condition,1117,1134,,0,,-99999,99999,1
NCT04371640,clarithromycin,1750500,Clarithromycin,Drug,894,908,,0,,-99999,99999,1
NCT04371640,strong inducers of CYP3A4,42900763,Cytochrome P450 3A4 Inducers,Drug,945,970,,0,,-99999,99999,1
NCT04371640,strong inhibitors of CYP3A4,40235086,Cytochrome P450 3A4 Inhibitors,Drug,771,798,,0,,-99999,99999,1
NCT04371640,itraconazole,1703653,Itraconazole,Drug,865,877,,0,,-99999,99999,1
NCT04371640,ketoconazole,984801,Kaolin,Drug,837,849,,0,,-99999,99999,1
NCT04371640,strong inducers of P-glycoprotein (P-gp),45893442,P-Glycoprotein Inducers,Drug,945,999,,0,,-99999,99999,1
NCT04371640,strong inhibitors of P-glycoprotein (P-gp),42900760,P-Glycoprotein Inhibitors,Drug,771,827,,0,,-99999,99999,1
NCT04371640,phenytoin,740910,Phenytoin,Drug,1009,1018,,0,,-99999,99999,1
NCT04371640,rifampin,1763204,Rifampin,Drug,1022,1030,,0,,-99999,99999,1
NCT04371640,telithromycin,1702911,telithromycin,Drug,879,892,,0,,-99999,99999,1
NCT04371640,voriconazole,1714277,voriconazole,Drug,851,863,,0,,-99999,99999,1
NCT04371640,solid organ transplant,4208341,Solid organ transplant,Procedure,648,670,,0,,-99999,99999,1
NCT04371640,surgery,45888085,Surgery,Procedure,1045,1052,at the time of consent,10000,,-99999,99999,1
NCT04371640,SARS-CoV-2 infection,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,125,145,at the time of consent,10000,,-99999,99999,0
NCT04371640,Pregnant,4299535,Patient currently pregnant,Condition,347,355,,0,,-99999,99999,1
NCT04371640,pregnant,4299535,Patient currently pregnant,Condition,35,43,at the time of consent,10000,,-99999,99999,1
NCT04372017,prednisone,1551099,Prednisone,Drug,1566,1576,in the past 1 year,365,greater than 10 mg/day or equivalent,10,99999,0
NCT04372017,asthma,317009,Asthma,Condition,1395,1401,,0,,-99999,99999,0
NCT04372017,autoimmune disease,434621,Autoimmune disease,Condition,1685,1703,in the past 1 year,365,,-99999,99999,0
NCT04372017,Chronic Kidney Disease,46271022,Chronic kidney disease,Condition,1707,1729,in the past 1 year,365,,-99999,99999,0
NCT04372017,chronic obstructive pulmonary disease,255573,Chronic obstructive lung disease,Condition,1403,1440,,0,,-99999,99999,0
NCT04372017,Congestive Heart Failure (CHF),319835,Congestive heart failure,Condition,1310,1340,in the past 1 year,365,,-99999,99999,0
NCT04372017,Diabetes mellitus,201820,Diabetes mellitus,Condition,1758,1775,in the past 1 year,365,,-99999,99999,0
NCT04372017,Cardiovascular disease,134057,Disorder of cardiovascular system,Condition,1777,1799,in the past 1 year,365,,-99999,99999,0
NCT04372017,lung disease,257907,Disorder of lung,Condition,1350,1362,in the past 1 year,365,,-99999,99999,0
NCT04372017,End Stage Renal Disease,193782,End-stage renal disease,Condition,1733,1756,in the past 1 year,365,,-99999,99999,0
NCT04372017,Hypertension,316866,Hypertensive disorder,Condition,1800,1812,in the past 1 year,365,,-99999,99999,0
NCT04372017,Hyperlipidemia,432867,Hyperlipidemia,Condition,1953,1967,in the past 1 year,365,,-99999,99999,0
NCT04372017,Obesity,433736,Obesity,Condition,1887,1894,in the past 1 year,365,,-99999,99999,0
NCT04372017,emphysema,261325,Pulmonary emphysema,Condition,1442,1451,,0,,-99999,99999,0
NCT04372017,immunosuppression,21603891,IMMUNOSUPPRESSANTS,Drug,1480,1497,in the past 1 year,365,,-99999,99999,0
NCT04372017,immunosuppressive agents,21603891,IMMUNOSUPPRESSANTS,Drug,1623,1647,in the past 1 year,365,,-99999,99999,0
NCT04372017,chemotherapy,4273629,Chemotherapy,Procedure,1599,1611,in the past 1 year,365,,-99999,99999,0
NCT04372017,Solid organ transplant,4208341,Solid organ transplant,Procedure,1454,1476,in the past 1 year,365,,-99999,99999,0
NCT04372017,solid organ transplant,4208341,Solid organ transplant,Procedure,1652,1674,current,10000,,-99999,99999,0
NCT04372017,QTc,3026258,Q-T interval corrected,Measurement,2444,2447,history of,0,>500 ms,500,99999,1
NCT04372017,QTc,3026258,Q-T interval corrected,Measurement,2444,2447,current,10000,>500 ms,500,99999,1
NCT04372017,retinopathy,378416,Retinal disorder,Condition,2880,2891,history of,0,,-99999,99999,1
NCT04372017,allergy to hydroxychloroquine,4171296,Allergy to hydroxychloroquine,Condition,2309,2338,,0,,-99999,99999,1
NCT04372017,allergy to hydroxychloroquine,4171296,Allergy to hydroxychloroquine,Condition,2309,2338,,0,,-99999,99999,1
NCT04372017,allergy to quinine,4164848,Allergy to quinine,Condition,2309,2349,,0,,-99999,99999,1
NCT04372017,allergy to quinine,4164848,Allergy to quinine,Condition,2309,2349,,0,,-99999,99999,1
NCT04372017,arrhythmia,44784217,Cardiac arrhythmia,Condition,2403,2413,history of,0,,-99999,99999,1
NCT04372017,dysrhythmia,44784217,Cardiac arrhythmia,Condition,2417,2428,history of,0,,-99999,99999,1
NCT04372017,arrhythmia,44784217,Cardiac arrhythmia,Condition,2403,2413,history of,0,,-99999,99999,1
NCT04372017,dysrhythmia,44784217,Cardiac arrhythmia,Condition,2417,2428,history of,0,,-99999,99999,1
NCT04372017,chronic kidney disease,46271022,Chronic kidney disease,Condition,2843,2865,history of,0,,-99999,99999,1
NCT04372017,chronic kidney disease,46271022,Chronic kidney disease,Condition,2843,2865,current,10000,,-99999,99999,1
NCT04372017,cirrhosis,4064161,Cirrhosis of liver,Condition,2755,2764,,0,,-99999,99999,1
NCT04372017,cirrhosis,4064161,Cirrhosis of liver,Condition,2755,2764,,0,,-99999,99999,1
NCT04372017,cough,254761,Cough,Condition,586,591,current,10000,,-99999,99999,1
NCT04372017,dermatitis,4080975,Dermatitis,Condition,2674,2684,,0,,-99999,99999,1
NCT04372017,dermatitis,4080975,Dermatitis,Condition,2674,2684,,0,,-99999,99999,1
NCT04372017,difficulty breathing,4041664,Difficulty breathing,Condition,593,613,current,10000,,-99999,99999,1
NCT04372017,liver disease,194984,Disease of liver,Condition,2730,2743,,0,,-99999,99999,1
NCT04372017,liver disease,194984,Disease of liver,Condition,2730,2743,,0,,-99999,99999,1
NCT04372017,Inability to swallow pills,31317,Dysphagia,Condition,3110,3136,history of,0,,-99999,99999,1
NCT04372017,Inability to swallow pills,31317,Dysphagia,Condition,3110,3136,current,10000,,-99999,99999,1
NCT04372017,fever,437663,Fever,Condition,579,584,current,10000,,-99999,99999,1
NCT04372017,G6PD deficiency,4269764,Glucose-6-phosphate dehydrogenase deficiency anemia,Condition,2463,2478,history of,0,,-99999,99999,1
NCT04372017,G6PD deficiency,4269764,Glucose-6-phosphate dehydrogenase deficiency anemia,Condition,2463,2478,current,10000,,-99999,99999,1
NCT04372017,hypoglycemia,24609,Hypoglycemia,Condition,2497,2509,history of,0,,-99999,99999,1
NCT04372017,hypoglycemia,24609,Hypoglycemia,Condition,2497,2509,current,10000,,-99999,99999,1
NCT04372017,hepatitis,194990,Inflammatory disease of liver,Condition,2785,2794,,0,,-99999,99999,1
NCT04372017,hepatitis,194990,Inflammatory disease of liver,Condition,2785,2794,,0,,-99999,99999,1
NCT04372017,long QT syndrome,314664,Long QT syndrome,Condition,2368,2384,history of,0,,-99999,99999,1
NCT04372017,long QT syndrome,314664,Long QT syndrome,Condition,2368,2384,current,10000,,-99999,99999,1
NCT04372017,sore throat,259153,Pain in throat,Condition,615,626,current,10000,,-99999,99999,1
NCT04372017,porphyria,4305376,Porphyria,Condition,2686,2695,,0,,-99999,99999,1
NCT04372017,porphyria,4305376,Porphyria,Condition,2686,2695,,0,,-99999,99999,1
NCT04372017,psoriasis,140168,Psoriasis,Condition,2700,2709,,0,,-99999,99999,1
NCT04372017,psoriasis,140168,Psoriasis,Condition,2700,2709,,0,,-99999,99999,1
NCT04372017,retinopathy,378416,Retinal disorder,Condition,2880,2891,current,10000,,-99999,99999,1
NCT04372017,hydroxychloroquine,1777087,Hydroxychloroquine,Drug,2908,2926,history of,0,,-99999,99999,1
NCT04372017,hydroxychloroquine,1777087,Hydroxychloroquine,Drug,2908,2926,current,10000,,-99999,99999,1
NCT04372017,COVID-19 positive diagnosis,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,638,665,history of,0,,-99999,99999,1
NCT04372017,COVID-19 positive diagnosis,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,2028,2055,current,10000,,-99999,99999,1
NCT04372017,Pregnant,4299535,Patient currently pregnant,Condition,2511,2519,,0,,-99999,99999,1
NCT04372017,Pregnant,4299535,Patient currently pregnant,Condition,2511,2519,,0,,-99999,99999,1
NCT04372186,SpO2,4310328,Blood oxygen saturation,Measurement,153,157,at screening,0,< 94%,-99999,94,0
NCT04372186,HIV,439727,Human immunodeficiency virus infection,Condition,691,694,at screening,0,,-99999,99999,0
NCT04372186,Alanine aminotransferase (ALT),4146380,Alanine aminotransferase measurement,Measurement,1075,1105,within 24 hours at screening,1,> 10 x upper limit of normal (ULN),-99999,10,1
NCT04372186,aspartate aminotransferase (AST),4263457,Aspartate aminotransferase measurement,Measurement,1109,1141,within 24 hours at screening,1,> 10 x upper limit of normal (ULN),-99999,10,1
NCT04372186,Absolute neutrophil count (ANC),4148615,Neutrophil count,Measurement,1265,1296,at screening,0,< 1000/uL,-99999,1000,1
NCT04372186,Platelet count,4267147,Platelet count,Measurement,1370,1384,at screening,0,"< 50,000/uL",-99999,50000,1
NCT04372186,allergic reactions to other monoclonal antibodies,9999,Allergy to monoclonal antibodies,Condition,223,279,,0,,-99999,99999,1
NCT04372186,allergic reactions to TCZ,9999,Allergy to tocilizumab,Condition,223,248,,0,,-99999,99999,1
NCT04372186,bacterial infection,432545,Bacterial infectious disease,Condition,428,472,,0,,-99999,99999,1
NCT04372186,infection,432250,Disorder due to infection,Condition,463,472,,0,,-99999,99999,1
NCT04372186,Diverticulitis,4141224,Diverticulitis,Condition,1939,1953,history of,0,,-99999,99999,1
NCT04372186,GI perforation,4202064,Gastrointestinal perforation,Condition,1957,1971,history of,0,,-99999,99999,1
NCT04372186,cancer,443392,Malignant neoplastic disease,Condition,770,776,,0,,-99999,99999,1
NCT04372186,fungal infection,433701,Mycosis,Condition,439,472,,0,,-99999,99999,1
NCT04372186,viral infection,440029,Viral disease,Condition,447,472,,0,,-99999,99999,1
NCT04372186,immunomodulatory drugs,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,Drug,815,837,within the past 3 months,90,,-99999,99999,1
NCT04372186,corticosteroids,21605200,Corticosteroids,Drug,1989,2004,at screening,0,,-99999,99999,1
NCT04372186,oral anti-rejection drugs,21603891,IMMUNOSUPPRESSANTS,Drug,792,837,within the past 3 months,90,,-99999,99999,1
NCT04372186,immunosuppressive therapy,21603891,IMMUNOSUPPRESSANTS,Drug,702,727,,0,,-99999,99999,1
NCT04372186,TCZ,40171288,Tocilizumab,Drug,849,852,within the past 3 months,90,,-99999,99999,1
NCT04372186,bilevel positive airway pressure (BIPAP),40491848,Bilevel positive airway pressure titration,Procedure,333,373,,0,,-99999,99999,1
NCT04372186,continuous positive airway pressure (CPAP),2314035,"Continuous positive airway pressure ventilation (CPAP), initiation and management",Procedure,289,331,,0,,-99999,99999,1
NCT04372186,invasive mechanical ventilation,44790095,Invasive ventilation,Procedure,378,409,,0,,-99999,99999,1
NCT04372186,COVID-19,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,482,490,at screening,0,,-99999,99999,0
NCT04372186,COVID-19 pneumonia,37310285,Pneumonia caused by 2019 novel coronavirus,Condition,36,54,at screening,0,,-99999,99999,0
NCT04372186,Pregnant,4299535,Patient currently pregnant,Condition,1460,1468,in a pre-dose examination,0,,-99999,99999,1
NCT04372186,Immunocompromised,4153516,Patient immunocompromised,Condition,648,665,,0,,-99999,99999,1
NCT04372186,pregnancy test,44789311,Pregnancy test,Measurement,1499,1513,in a pre-dose examination,0,positive,-99999,99999,1
NCT04372368,Oxygen saturation,4310328,Blood oxygen saturation,Measurement,588,605,,0,<96%,-99999,96,0
NCT04372368,blood oxygen saturation,4310328,Blood oxygen saturation,Measurement,785,808,,0,93%,93,99999,0
NCT04372368,Respiratory rate,4313591,Respiratory rate,Measurement,562,578,,0,>25/min,25,99999,0
NCT04372368,respiratory frequency,4313591,Respiratory rate,Measurement,754,775,,0,30/min,30,99999,0
NCT04372368,dyspnea,312437,Dyspnea,Condition,745,752,,0,,-99999,99999,0
NCT04372368,multiple organ failure,4212484,Multiple organ failure,Condition,1070,1107,,0,,-99999,99999,0
NCT04372368,multiple organ dysfunction,4212484,Multiple organ failure,Condition,1070,1096,,0,,-99999,99999,0
NCT04372368,radiographic evidence of pulmonary involvement,4249557,Radiologic infiltrate of lung,Condition,628,674,,0,,-99999,99999,0
NCT04372368,Radiographic evidence of pulmonary disease,4249557,Radiologic infiltrate of lung,Condition,815,857,,0,,-99999,99999,0
NCT04372368,respiratory failure,4256228,Respiratory failure,Condition,938,957,,0,,-99999,99999,0
NCT04372368,mechanical ventilation,4230167,Artificial respiration,Procedure,968,990,,0,,-99999,99999,0
NCT04372368,non-rebreather oxygenation,44790731,Oxygen administration by non rebreather mask,Procedure,994,1020,,0,,-99999,99999,0
NCT04372368,contraindication to receiving convalescent plasma,4169053,Allergy to plasma substitutes,Condition,1208,1257,History of,0,,-99999,99999,1
NCT04372368,transfusion reactions,440603,Blood transfusion reaction,Condition,1183,1204,History of,0,,-99999,99999,1
NCT04372368,COVID-19,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,882,890,,0,,-99999,99999,0
NCT04372368,infection with SARS-CoV-2,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,57,82,,0,,-99999,99999,0
NCT04372368,COVID-19,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,478,486,,0,,-99999,99999,0
NCT04372368,COVID-19,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,287,295,,0,,-99999,99999,0
NCT04372368,COVID-19,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,552,560,,0,,-99999,99999,0
NCT04372368,COVID-19,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,689,697,,0,,-99999,99999,0
NCT04372368,Prone oxygenation,4239130,Oxygen therapy,Procedure,1050,1067,,0,,-99999,99999,0
NCT04372472,respiratory infection,4193169,Viral respiratory infection,Condition,435,456,within the previous 7 days,7,,-99999,99999,0
NCT04372472,complete blood count,4132152,Complete blood count,Measurement,269,289,within 4.5 hours since the first vital sign was recorded,0,,-99999,99999,0
NCT04372472,respiratory rate,4313591,Respiratory rate,Measurement,208,224,,0,,-99999,99999,0
NCT04372472,respiratory viral panel,45885908,Respiratory viral panel,Measurement,593,616,within the previous 7 days,7,,-99999,99999,0
NCT04372472,Blood sample volume,4057746,Fluid sample volume measurement,Measurement,929,948,within 4.5 hours since the first vital sign was recorded,0,< 300 ul,-99999,300,1
NCT04372472,SARS-CoV-2 test,37310255,Detection of 2019 novel coronavirus using polymerase chain reaction technique,Measurement,644,659,within the previous 7 days,7,,-99999,99999,0
NCT04372472,SARS-CoV-2 test,37310255,Detection of 2019 novel coronavirus using polymerase chain reaction technique,Measurement,723,738,within the previous 7 days,7,positive,-99999,99999,0
NCT04372472,blood pressure,45876174,Blood pressure,Measurement,170,184,,0,,-99999,99999,0
NCT04372472,temperature,3020891,Body temperature,Measurement,186,197,,0,,-99999,99999,0
NCT04372472,pulse,4301868,Pulse rate,Measurement,199,204,,0,,-99999,99999,0
NCT04372589,Platelet count,4267147,Platelet count,Measurement,1081,1095,,0,<50 x10^9/L,9,10,1
NCT04372589,Hemoglobin,40480067,Measurement of total hemoglobin concentration,Measurement,1141,1151,anticipated to last 72 hours,3,<80 g/L,-99999,80,1
NCT04372589,surgery,45888085,Surgery,Procedure,937,944,within the previous 7 days,7,<14 days,-99999,14,1
NCT04372589,spinal catheter,45760696,Spinal catheter,Device,907,922,within the previous 7 days,7,,-99999,99999,1
NCT04372589,INR,4261078,Calculation of international normalized ratio,Measurement,1109,1112,,0,>2.0,2,99999,1
NCT04372589,dBP,4154790,Diastolic blood pressure,Measurement,997,1000,within the previous 7 days,7,>120 mmHg,120,99999,1
NCT04372589,aPTT,4175016,"Partial thromboplastin time, activated",Measurement,1131,1135,,0,>50,50,99999,1
NCT04372589,sBP,4152194,Systolic blood pressure,Measurement,982,985,within the previous 7 days,7,>200 mmHg,200,99999,1
NCT04372589,heparin allergy including hypersensitivity,4169185,Allergy to heparin,Condition,1367,1409,,0,,-99999,99999,1
NCT04372589,bacterial endocarditis,4116649,Bacterial endocarditis,Condition,1284,1306,anticipated to last 72 hours,3,,-99999,99999,1
NCT04372589,bleeding,437312,Bleeding,Condition,445,453,anticipated to last 72 hours,3,,-99999,99999,1
NCT04372589,bleeding diatheses,432585,Blood coagulation disorder,Condition,737,755,within the previous 7 days,7,,-99999,99999,1
NCT04372589,mass lesions of the central nervous system,36718326,Central nervous system lesion,Condition,622,664,within the previous 7 days,7,,-99999,99999,1
NCT04372589,intracerebral arteriovenous malformation,4121803,Cerebral arteriovenous malformation,Condition,558,598,within the previous 7 days,7,,-99999,99999,1
NCT04372589,stroke,381316,Cerebrovascular accident,Condition,522,528,within the previous 7 days,7,,-99999,99999,1
NCT04372589,gastrointestinal bleeding,192671,Gastrointestinal hemorrhage,Condition,787,812,within the previous 7 days,7,,-99999,99999,1
NCT04372589,hemophilia,4236898,Hemophilia,Condition,763,773,within the previous 7 days,7,,-99999,99999,1
NCT04372589,heparin induced thrombocytopenia (HIT),433749,Heparin-induced thrombocytopenia,Condition,1319,1357,,0,,-99999,99999,1
NCT04372589,hypertension,316866,Hypertensive disorder,Condition,968,980,within the previous 7 days,7,,-99999,99999,1
NCT04372589,cerebral aneurysm,4029966,Intracranial aneurysm,Condition,601,618,within the previous 7 days,7,,-99999,99999,1
NCT04372589,intracranial bleeding,439847,Intracranial hemorrhage,Condition,703,724,within the previous 7 days,7,,-99999,99999,1
NCT04372589,intracranial malignancy,4116092,Intracranial tumor,Condition,667,690,within the previous 7 days,7,,-99999,99999,1
NCT04372589,thrombolysis,4196955,Thrombolysis,Condition,839,851,within the previous 7 days,7,,-99999,99999,1
NCT04372589,epidural catheter,4148006,Epidural catheter,Device,895,922,within the previous 7 days,7,,-99999,99999,1
NCT04372589,dual antiplatelet therapy,21600961,Antithrombotic Agents,Drug,1426,1451,anticipated to last 72 hours,3,,-99999,99999,1
NCT04372589,intracranial surgery,37521500,Cranial operation,Procedure,498,518,within the previous 7 days,7,,-99999,99999,1
NCT04372589,invasive mechanical ventilation,44790095,Invasive ventilation,Procedure,328,359,anticipated to last 72 hours,3,,-99999,99999,1
NCT04372589,COVID-19,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,214,222,anticipated to last 72 hours,3,,-99999,99999,0
NCT04372589,Pregnancy,4299535,Patient currently pregnant,Condition,1633,1642,anticipated to last 72 hours,3,,-99999,99999,1
NCT04372602,supplementary oxygen,4239130,Oxygen therapy,Procedure,572,592,,0,FiO2 > 50%,2,50,0
NCT04372602,mean arterial pressure,4298391,Arterial blood pressure,Measurement,629,651,,0,< 65 mmHg,-99999,65,0
NCT04372602,ejection fraction,3027172,Left ventricular Ejection fraction,Measurement,839,856,at the time of study registration,10000,< 40%,-99999,40,0
NCT04372602,Creatinine-clearance,4042762,Measurement of renal clearance of creatinine,Measurement,1612,1632,,0,> 15 mL/minute,15,99999,0
NCT04372602,absolute neutrophil count,4148615,Neutrophil count,Measurement,1467,1492,,0,>1000/mm3,1000,99999,0
NCT04372602,Plasma troponin I,4198748,Plasma troponin I measurement,Measurement,945,962,New,0,> 0.10ng/mL,0.1,99999,0
NCT04372602,platelet count,4267147,Platelet count,Measurement,1507,1521,,0,"> 50,000/mm3",50000,99999,0
NCT04372602,NT-proBNP,37398766,Serum pro-BNP peptide level,Measurement,1143,1152,New,0,>450 pg/ml,450,99999,0
NCT04372602,NT-proBNP,37398766,Serum pro-BNP peptide level,Measurement,1214,1223,New,0,>1800 pg/ml,1800,99999,0
NCT04372602,NT-proBNP,37398766,Serum pro-BNP peptide level,Measurement,1179,1188,New,0,>900 pg/ml,900,99999,0
NCT04372602,systolic dysfunction,139036,Systolic dysfunction,Condition,813,833,New,0,,-99999,99999,0
NCT04372602,Cardiac dysfunction,4323898,Left ventricular cardiac dysfunction,Condition,767,786,,0,,-99999,99999,0
NCT04372602,Respiratory failure,4256228,Respiratory failure,Condition,507,526,,0,,-99999,99999,0
NCT04372602,Shock,201965,Shock,Condition,610,615,,0,,-99999,99999,0
NCT04372602,supraventricular arrhythmias,4248028,Supraventricular arrhythmia,Condition,900,943,New,0,,-99999,99999,0
NCT04372602,Takotsubo cardiomyopathy,40479589,Takotsubo cardiomyopathy,Condition,864,888,New,0,,-99999,99999,0
NCT04372602,ventricular arrhythmias,4185572,Ventricular arrhythmia,Condition,920,943,New,0,,-99999,99999,0
NCT04372602,plasma NT-proBNP,37398766,Serum pro-BNP peptide level,Measurement,1065,1081,New,0,Elevated,-99999,99999,0
NCT04372602,Chest imaging,4211641,Chest imaging,Procedure,464,477,,0,,-99999,99999,0
NCT04372602,renal replacement therapy,37018292,Continuous renal replacement therapy,Procedure,1661,1686,,0,,-99999,99999,0
NCT04372602,invasive mechanical ventilation,44790095,Invasive ventilation,Procedure,537,568,,0,,-99999,99999,0
NCT04372602,allergy or intolerance to another PI3K inhibitor,3071480,Allergy to enzyme inhibitor,Condition,2516,2577,,0,,-99999,99999,1
NCT04372602,allergy or intolerance to duvelisib,9999,Allergy to monoclonal antibodies,Condition,2516,2551,,0,,-99999,99999,1
NCT04372602,bacterial infection,432545,Bacterial infectious disease,Condition,2659,2704,,0,,-99999,99999,1
NCT04372602,HIV,439727,Human immunodeficiency virus infection,Condition,2623,2626,,0,,-99999,99999,1
NCT04372602,mycobacterial infection,4009326,Mycobacterial infection,Condition,2670,2704,,0,,-99999,99999,1
NCT04372602,fungal infection,433701,Mycosis,Condition,2688,2704,,0,,-99999,99999,1
NCT04372602,hepatitis B,4281232,Type B viral hepatitis,Condition,2628,2639,,0,,-99999,99999,1
NCT04372602,viral infection,440029,Viral disease,Condition,2606,2704,,0,,-99999,99999,1
NCT04372602,hepatitis C,197494,Viral hepatitis C,Condition,2645,2656,,0,,-99999,99999,1
NCT04372602,SARS-CoV-2 RNA detected by RT-PCR,37310255,Detection of 2019 novel coronavirus using polymerase chain reaction technique,Measurement,118,151,,0,positive,-99999,99999,0
NCT04372602,COVID-19,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,2716,2724,at the time of study registration,10000,,-99999,99999,0
NCT04372602,COVID-19,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,49,57,,0,,-99999,99999,0
NCT04372602,disease,4274025,Disease,Condition,417,424,,0,,-99999,99999,0
NCT04372602,Pregnant,4299535,Patient currently pregnant,Condition,2789,2797,,0,,-99999,99999,1
NCT04372628,abdominal pain,200219,Abdominal pain,Condition,396,410,for 6 days,6,,-99999,99999,0
NCT04372628,acute respiratory infection,4112341,Acute respiratory infections,Condition,268,295,for 6 days,6,,-99999,99999,0
NCT04372628,weakness,437113,Asthenia,Condition,451,459,for 6 days,6,,-99999,99999,0
NCT04372628,chest pain,77670,Chest pain,Condition,384,394,for 6 days,6,,-99999,99999,0
NCT04372628,chills,434490,Chill,Condition,469,475,for 6 days,6,,-99999,99999,0
NCT04372628,confusion,4164633,Clouded consciousness,Condition,496,505,for 6 days,6,,-99999,99999,0
NCT04372628,congestion,4312098,Congestion,Condition,531,541,for 6 days,6,,-99999,99999,0
NCT04372628,cough,254761,Cough,Condition,349,354,for 6 days,6,,-99999,99999,0
NCT04372628,diarrhea,196523,Diarrhea,Condition,429,437,for 6 days,6,,-99999,99999,0
NCT04372628,shortness of breath,312437,Dyspnea,Condition,363,382,for 6 days,6,,-99999,99999,0
NCT04372628,fatigue,4223659,Fatigue,Condition,460,467,for 6 days,6,,-99999,99999,0
NCT04372628,fever,437663,Fever,Condition,356,361,for 6 days,6,,-99999,99999,0
NCT04372628,body aches,438867,Generalized aches and pains,Condition,439,449,for 6 days,6,,-99999,99999,0
NCT04372628,headache,378253,Headache,Condition,486,494,for 6 days,6,,-99999,99999,0
NCT04372628,loss of smell,4185711,Loss of sense of smell,Condition,543,565,for 6 days,6,,-99999,99999,0
NCT04372628,loss of taste,4289517,Loss of taste,Condition,543,556,for 6 days,6,,-99999,99999,0
NCT04372628,nausea,31967,Nausea,Condition,412,418,for 6 days,6,,-99999,99999,0
